15:24:38.468  [CallModal] Retrieved remote stream for cmeifn5qp002dkunge64m0xss : true
15:24:38.468  [CallModal] Remote stream tracks: Array(1)
15:24:38.468  [CallModal] ✅ Remote stream added to state for VideoGrid
15:24:38.468  [CallModal] Rendered - voice call opened
15:24:38.468  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.468  [CallModal] Updated remote streams map, now has: Array(1)
15:24:38.469  [CallModal] Rendered - voice call opened
15:24:38.469  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.469  [VoiceParticipant] Zber Samolde voice activity debug: Object
15:24:38.470  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.470  [VoiceParticipant] Tester2 voice activity debug: Object
15:24:38.474  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
15:24:38.474  [CallModal] Stream details: Object
15:24:38.474  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
15:24:38.475  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
15:24:38.477  [CallModal] 🔍 WebRTC stream ready for participant: cmeifn5qp002dkunge64m0xss
15:24:38.477  [CallModal] 🔍 Our callId: call-1757402672269-6ckjr2yah Event callId: call-1757402672269-6ckjr2yah
15:24:38.477  [CallModal] 🔍 Our user ID: cmeifml0h001okung0i95m8s6
15:24:38.477  [CallModal] 🔍 Current call state: dialing
15:24:38.477  [CallModal] 🔍 Current participant states: Object
15:24:38.477  [CallModal] ✅ Processing REMOTE stream ready event
15:24:38.477  [CallModal] 🆔 Our session ID: cmeifml0h001okung0i95m8s6
15:24:38.477  [CallModal] 🆔 Remote participant ID: cmeifn5qp002dkunge64m0xss
15:24:38.477  [CallModal] 🔍 Stream data: Object
15:24:38.477  [CallModal] 🚀 INITIATING PEER CONNECTION for remote participant: cmeifn5qp002dkunge64m0xss
15:24:38.477  [CallModal] 🚀 WebRTC service available: true
15:24:38.477  [CallModal] 🎥 Processing webrtc_stream_ready for REMOTE participant: cmeifn5qp002dkunge64m0xss
15:24:38.477  [CallModal] 🔗 Active peer connections: Array(0)
15:24:38.477  [CallModal] 🔗 Has connection to cmeifn5qp002dkunge64m0xss : false
15:24:38.477  [CallModal] 🚀 Creating peer connection to cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] 📞 Safe creating offer for participant: cmeifn5qp002dkunge64m0xss
15:24:38.478  [WebRTC] ⏳ Waiting for local stream to be ready...
15:24:38.478  [WebRTC] 🔍 hasLocalStream: Object
15:24:38.478  [WebRTC] ✅ Local stream is ready!
15:24:38.478  [CallModal] 🔍 WebRTC stream ready for participant: cmeifn5qp002dkunge64m0xss
