09:44:00.893  [VoiceActivity] Effect triggered: Object
09:44:00.893  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:00.894  [CallModal] Initialized active participants (excluding self): Array(2)
09:44:00.894  [CallModal] 🔍 Connection verification:
09:44:00.894  [CallModal] - Expected participants: Array(2)
09:44:00.894  [CallModal] - Active connections: Array(2)
09:44:00.894  [CallModal] ✅ All expected WebRTC connections are active
09:44:00.894  🔄 ChatWindow: Conversation participants count: 3
09:44:00.894  🔄 ChatWindow: Participants: Array(3)
09:44:00.894  [VoiceActivity] Effect triggered: Object
09:44:00.894  [VoiceActivity] No stream provided, cleaning up
09:44:00.894  [VoiceActivity] Effect triggered: Object
09:44:00.894  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:00.895  🏠 ChatWindow mounted/re-rendered with conversationId: cmew64hqq0008kud8i3zywuwd
09:44:00.895  🏠 ChatWindow mounted/re-rendered with conversationId: cmew64hqq0008kud8i3zywuwd
09:44:00.905  [CallModal] Rendered - voice call opened
09:44:00.905  [CallModal] Rendered - voice call opened
09:44:00.905  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:00.906  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:00.906  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.906  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:00.911  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:00.911  [CallModal] Stream details: Object
09:44:00.911  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:00.911  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:00.911  [CallModal] ✅ Audio playing immediately for participant cmeifn5qp002dkunge64m0xss
09:44:01.052  [VoiceActivity] Effect triggered: Object
09:44:01.052  [VoiceActivity] No stream provided, cleaning up
09:44:01.052  [VoiceActivity] Effect triggered: Object
09:44:01.052  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.052  [CallModal] Initialized active participants (excluding self): Array(2)
09:44:01.052  [CallModal] 🔍 Connection verification:
09:44:01.052  [CallModal] - Expected participants: Array(2)
09:44:01.052  [CallModal] - Active connections: Array(2)
09:44:01.052  [CallModal] ✅ All expected WebRTC connections are active
09:44:01.052  [VoiceActivity] Effect triggered: Object
09:44:01.052  [VoiceActivity] No stream provided, cleaning up
09:44:01.052  [VoiceActivity] Effect triggered: Object
09:44:01.052  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.053  [CallModal] Rendered - voice call opened
09:44:01.053  [CallModal] Rendered - voice call opened
09:44:01.053  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.053  [VoiceParticipant] Zber Samolde voice activity debug: Object
09:44:01.053  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.053  [VoiceParticipant] Tester2 voice activity debug: Object
09:44:01.054  [CallModal] 🔊 Setting up audio element for participant cmeifn5qp002dkunge64m0xss
09:44:01.054  [CallModal] Stream details: Object
09:44:01.054  [CallModal] Previous audio element for cmeifn5qp002dkunge64m0xss: false
09:44:01.054  [CallModal] Cleared previous srcObject for cmeifn5qp002dkunge64m0xss
09:44:01.054  [VoiceActivity] Effect triggered: Object
09:44:01.054  [VoiceActivity] No stream provided, cleaning up
09:44:01.054  [VoiceActivity] Effect triggered: Object
09:44:01.054  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
09:44:01.055  [VoiceActivity] Effect triggered: Object
09:44:01.055  [VoiceActivity] No stream provided, cleaning up
09:44:01.055  [VoiceActivity] Effect triggered: Object
09:44:01.055  [VoiceActivity] Initializing for stream: d9a77601-b6e5-4ae6-ad6d-5aa5b22c3f01 with 1 audio tracks
